,NAD/NADP,NAD only
DM_fuc-L_e,-0.0,-0.0
DM_fuc-L_e_reverse_52522,0.0,0.0
FUCtex,0.0,0.0
FUCtex_reverse_eebba,-0.0,-0.0
DM_fum_e,0.0,0.0
DM_fum_e_reverse_fdc80,0.0,0.0
FUMtex,0.0,0.0
FUMtex_reverse_556a3,0.0,0.0
DM_fusa_e,-0.0,-0.0
DM_fusa_e_reverse_e182a,0.0,0.0
FUSAtex,0.0,0.0
FUSAtex_reverse_71203,0.0,0.0
DM_g1p_e,0.0,0.0
DM_g1p_e_reverse_e090f,0.0,0.0
G1Ptex,0.0,0.0
G1Ptex_reverse_6b1be,0.0,0.0
DM_g3pc_e,0.0,0.0
DM_g3pc_e_reverse_23d0d,0.0,0.0
G3PCtex,0.0,0.0
G3PCtex_reverse_12db0,0.0,0.0
DM_g3pe_e,-0.0,-0.0
DM_g3pe_e_reverse_824fd,0.0,0.0
G3PEtex,0.0,0.0
G3PEtex_reverse_2e8db,-0.0,-0.0
DM_g3pg_e,-0.0,-0.0
DM_g3pg_e_reverse_634fc,0.0,0.0
G3PGtex,0.0,0.0
G3PGtex_reverse_56fc1,-0.0,-0.0
DM_g3pi_e,0.0,0.0
DM_g3pi_e_reverse_b261f,0.0,0.0
G3PItex,0.0,0.0
G3PItex_reverse_cf34b,0.0,0.0
DM_g3ps_e,0.0,0.0
DM_g3ps_e_reverse_c16b1,0.0,0.0
G3PStex,0.0,0.0
G3PStex_reverse_d8e57,0.0,0.0
DM_g6p_e,0.0,0.0
DM_g6p_e_reverse_1e662,0.0,0.0
G6Ptex,0.0,0.0
G6Ptex_reverse_18275,0.0,0.0
DM_gal_e,0.0,0.0
DM_gal_e_reverse_3aa70,0.0,0.0
GALtex,0.0,0.0
GALtex_reverse_3707a,0.0,0.0
DM_gal-bD_e,0.0,0.0
DM_gal-bD_e_reverse_b59c8,0.0,0.0
GALBDtex,0.0,0.0
GALBDtex_reverse_20d94,0.0,0.0
DM_gal1p_e,0.0,0.0
DM_gal1p_e_reverse_9d201,0.0,0.0
GAL1Ptex,0.0,0.0
GAL1Ptex_reverse_59516,0.0,0.0
DM_galct-D_e,-0.0,-0.0
DM_galct-D_e_reverse_57498,0.0,0.0
GALCTtex,0.0,0.0
GALCTtex_reverse_17864,-0.0,-0.0
DM_galctn-D_e,0.0,0.0
DM_galctn-D_e_reverse_11936,0.0,0.0
GALCTNtex,0.0,0.0
GALCTNtex_reverse_3d1b9,0.0,0.0
DM_galctn-L_e,0.0,0.0
DM_galctn-L_e_reverse_d8979,0.0,0.0
GALCTNLtex,0.0,0.0
GALCTNLtex_reverse_0beec,0.0,0.0
DM_galt_e,0.0,0.0
DM_galt_e_reverse_c3da6,0.0,0.0
GALTtex,0.0,0.0
GALTtex_reverse_6effe,0.0,0.0
DM_galur_e,-0.0,-0.0
DM_galur_e_reverse_b5ed4,0.0,0.0
GALURtex,0.0,0.0
GALURtex_reverse_76987,-0.0,-0.0
DM_gam_e,0.0,0.0
DM_gam_e_reverse_ebf08,0.0,0.0
GAMtex,0.0,0.0
GAMtex_reverse_bc147,0.0,0.0
DM_gam6p_e,0.0,0.0
DM_gam6p_e_reverse_9c10c,0.0,0.0
GAMAN6Ptex,0.0,0.0
GAMAN6Ptex_reverse_9152e,0.0,0.0
DM_gbbtn_e,-0.0,-0.0
DM_gbbtn_e_reverse_438dd,0.0,0.0
GBBTNtex,0.0,0.0
GBBTNtex_reverse_b2a35,0.0,0.0
DM_gdp_e,0.0,0.0
DM_gdp_e_reverse_b9224,0.0,0.0
GDPtex,0.0,0.0
GDPtex_reverse_749cd,0.0,0.0
DM_glc_e,0.0,0.0
DM_glc_e_reverse_6ef34,8.16,8.16
GLCtex,0.0,8.16
GLCtex_reverse_cf101,0.0,0.0
GLCtexi,8.16,
GLCtexi_reverse_9660e,0.0,
DM_glcn_e,0.0,0.0
DM_glcn_e_reverse_757a0,0.0,0.0
GLCNtex,0.0,0.0
GLCNtex_reverse_2dd9c,0.0,0.0
DM_glcr_e,-0.0,-0.0
DM_glcr_e_reverse_b3a20,0.0,0.0
GLCRtex,0.0,0.0
GLCRtex_reverse_91298,-0.0,-0.0
DM_glcur_e,0.0,0.0
DM_glcur_e_reverse_3077f,0.0,0.0
GLCURtex,0.0,0.0
GLCURtex_reverse_45707,0.0,0.0
DM_glcur1p_e,0.0,0.0
DM_glcur1p_e_reverse_3a733,0.0,0.0
GLCUR1Ptex,0.0,0.0
GLCUR1Ptex_reverse_77625,0.0,0.0
DM_gln-L_e,0.0,0.0
DM_gln-L_e_reverse_6c8d0,0.0,0.0
GLNtex,0.0,0.0
GLNtex_reverse_7b7bb,0.0,0.0
DM_glu-L_e,0.0,0.0
DM_glu-L_e_reverse_4ca6c,0.0,0.0
GLUtex,0.0,0.0
GLUtex_reverse_556e0,0.0,0.0
DM_gly_e,0.0,0.0
DM_gly_e_reverse_d6e2c,0.0,0.0
GLYtex,0.0,0.0
GLYtex_reverse_52f38,0.0,0.0
DM_glyald_e,0.0,0.0
DM_glyald_e_reverse_df87e,0.0,0.0
GLYALDtex,0.0,0.0
GLYALDtex_reverse_9a060,0.0,0.0
DM_glyb_e,0.0,0.0
DM_glyb_e_reverse_f42cc,0.0,0.0
GLYBtex,0.0,0.0
GLYBtex_reverse_f31f5,0.0,0.0
DM_glyc_e,0.0,0.0
DM_glyc_e_reverse_198b7,0.0,0.0
GLYCtex,0.0,0.0
GLYCtex_reverse_8d161,0.0,0.0
DM_glyc-R_e,0.0,0.0
DM_glyc-R_e_reverse_52b68,0.0,0.0
GLYCAtex,0.0,0.0
GLYCAtex_reverse_8cc71,0.0,0.0
DM_glyc2p_e,0.0,0.0
DM_glyc2p_e_reverse_026dd,0.0,0.0
GLYC2Ptex,0.0,0.0
GLYC2Ptex_reverse_12c3e,0.0,0.0
DM_glyc3p_e,0.0,0.0
DM_glyc3p_e_reverse_43123,0.0,0.0
GLYC3Ptex,0.0,0.0
GLYC3Ptex_reverse_6c7e7,0.0,0.0
DM_glyclt_e,0.0,0.0
DM_glyclt_e_reverse_d5ab3,0.0,0.0
GLYCLTtex,0.0,0.0
GLYCLTtex_reverse_0f859,0.0,0.0
DM_gmp_e,0.0,0.0
DM_gmp_e_reverse_d87b5,0.0,0.0
GMPtex,0.0,0.0
GMPtex_reverse_8f9e8,0.0,0.0
DM_gsn_e,0.0,0.0
DM_gsn_e_reverse_fb193,0.0,0.0
GSNtex,0.0,0.0
GSNtex_reverse_b0797,0.0,0.0
DM_gthox_e,-0.0,-0.0
DM_gthox_e_reverse_9a268,0.0,0.0
GTHOXtex,0.0,0.0
GTHOXtex_reverse_f2d27,0.0,0.0
DM_gthrd_e,0.0,0.0
DM_gthrd_e_reverse_f9167,0.0,0.0
GTHRDtex,0.0,0.0
GTHRDtex_reverse_3bfd2,0.0,0.0
DM_gtp_e,0.0,0.0
DM_gtp_e_reverse_70d85,0.0,0.0
GTPtex,0.0,0.0
GTPtex_reverse_cea0b,0.0,0.0
DM_gua_e,0.0,0.0
DM_gua_e_reverse_8a39a,0.0,0.0
GUAtex,0.0,0.0
GUAtex_reverse_9765a,0.0,0.0
DM_h_e,0.0,6.597815461666014
DM_h_e_reverse_54d34,0.0,0.0
Htex,0.0,0.0
Htex_reverse_6f9a4,0.0,6.597815461666014
LIPAHTex,0.0,0.0
LIPAHTex_reverse_306bf,0.0,0.0
DM_h2_e,-0.0,-0.0
DM_h2_e_reverse_f60a8,0.0,0.0
H2tex,0.0,0.0
H2tex_reverse_89d9b,-0.0,-0.0
DM_h2o_e,40.114284295322726,38.01025405981271
DM_h2o_e_reverse_a700f,0.0,0.0
H2Otex,0.0,0.0
H2Otex_reverse_57da2,40.114284295322726,38.01025405981271
DM_h2o2_e,0.0,0.0
DM_h2o2_e_reverse_20428,0.0,0.0
H2O2tex,0.0,0.0
H2O2tex_reverse_c5e91,0.0,0.0
DM_h2s_e,0.0,0.0
DM_h2s_e_reverse_737fd,0.0,0.0
H2Stex,0.0,0.0
H2Stex_reverse_67951,0.0,0.0
DM_hacolipa_e,-0.0,-0.0
DM_hacolipa_e_reverse_b0bd3,0.0,0.0
DM_halipa_e,-0.0,-0.0
DM_halipa_e_reverse_0f661,0.0,0.0
DM_hdca_e,0.0,0.0
DM_hdca_e_reverse_51d51,0.0,0.0
HDCAtexi,0.0,0.0
HDCAtexi_reverse_86dae,0.0,0.0
DM_hdcea_e,0.0,0.0
DM_hdcea_e_reverse_283f7,0.0,0.0
HDCEAtexi,0.0,0.0
HDCEAtexi_reverse_ecdf5,0.0,0.0
DM_hg2_e,-0.0,-0.0
DM_hg2_e_reverse_9abe9,0.0,0.0
HG2tex,0.0,0.0
HG2tex_reverse_75fcc,0.0,0.0
DM_his-L_e,0.0,0.0
DM_his-L_e_reverse_d7cc9,0.0,0.0
HIStex,0.0,0.0
HIStex_reverse_4d05f,0.0,0.0
DM_hom-L_e,0.0,0.0
DM_hom-L_e_reverse_f1e2f,0.0,0.0
HOMtex,0.0,0.0
HOMtex_reverse_58325,0.0,0.0
DM_hxa_e,0.0,0.0
DM_hxa_e_reverse_1a839,0.0,0.0
HXAtex,0.0,0.0
HXAtex_reverse_ba86b,0.0,0.0
DM_hxan_e,0.0,0.0
DM_hxan_e_reverse_87d8c,0.0,0.0
HYXNtex,0.0,0.0
HYXNtex_reverse_af8af,0.0,0.0
DM_idon-L_e,0.0,0.0
DM_idon-L_e_reverse_fd3c5,0.0,0.0
IDONtex,0.0,0.0
IDONtex_reverse_efc44,0.0,0.0
DM_ile-L_e,0.0,0.0
DM_ile-L_e_reverse_65f9c,0.0,0.0
ILEtex,0.0,0.0
ILEtex_reverse_d95d1,0.0,0.0
DM_imp_e,0.0,0.0
DM_imp_e_reverse_38eda,0.0,0.0
IMPtex,0.0,0.0
IMPtex_reverse_014c6,0.0,0.0
DM_indole_e,0.0,0.0
DM_indole_e_reverse_29e68,0.0,0.0
INDOLEtex,0.0,0.0
INDOLEtex_reverse_8bf71,0.0,0.0
DM_inost_e,0.0,0.0
DM_inost_e_reverse_7e9c1,0.0,0.0
INSTtex,0.0,0.0
INSTtex_reverse_583d8,0.0,0.0
DM_ins_e,0.0,0.0
DM_ins_e_reverse_d356b,0.0,0.0
INStex,0.0,0.0
INStex_reverse_06a7c,0.0,0.0
DM_isetac_e,0.0,0.0
DM_isetac_e_reverse_d527b,0.0,0.0
ISETACtex,0.0,0.0
ISETACtex_reverse_3abad,0.0,0.0
DM_k_e,0.0,0.0
DM_k_e_reverse_130cd,0.15560783914218626,0.134585513967175
Ktex,0.15560783914218626,0.134585513967175
Ktex_reverse_03b32,0.0,0.0
DM_kdo2lipid4_e,0.0,0.0
DM_kdo2lipid4_e_reverse_7296e,0.0,0.0
DM_lac-D_e,0.0,0.0
DM_lac-D_e_reverse_abae9,0.0,0.0
D-LACtex,0.0,0.0
D-LACtex_reverse_1c514,0.0,0.0
DM_lac-L_e,0.0,0.0
DM_lac-L_e_reverse_e2ea8,0.0,0.0
L-LACtex,0.0,0.0
L-LACtex_reverse_4e675,0.0,0.0
DM_lcts_e,0.0,-0.0
DM_lcts_e_reverse_94f27,0.0,0.0
LCTStex,0.0,0.0
LCTStex_reverse_b72e4,0.0,-0.0
DM_leu-L_e,0.0,0.0
DM_leu-L_e_reverse_745fa,0.0,0.0
LEUtex,0.0,0.0
LEUtex_reverse_a9685,0.0,0.0
DM_lipa_e,0.0,0.0
DM_lipa_e_reverse_0f6fc,0.0,0.0
DM_lipa_cold_e,0.0,0.0
DM_lipa_cold_e_reverse_8ddd1,0.0,0.0
DM_lipoate_e,0.0,0.0
DM_lipoate_e_reverse_d36a3,0.0,0.0
LIPOtex,0.0,0.0
LIPOtex_reverse_2ec74,0.0,0.0
DM_lys-L_e,0.0,0.0
DM_lys-L_e_reverse_54800,0.0,0.0
LYStex,0.0,0.0
LYStex_reverse_a5886,0.0,0.0
DM_lyx-L_e,0.0,0.0
DM_lyx-L_e_reverse_8f348,0.0,0.0
LYXtex,0.0,0.0
LYXtex_reverse_8deea,0.0,0.0
DM_mal-D_e,0.0,0.0
DM_mal-D_e_reverse_f48df,0.0,0.0
MALDtex,0.0,0.0
MALDtex_reverse_10a51,0.0,0.0
DM_mal-L_e,0.0,0.0
DM_mal-L_e_reverse_0598b,0.0,0.0
MALtex,0.0,0.0
MALtex_reverse_5ca30,0.0,0.0
DM_malt_e,0.0,0.0
DM_malt_e_reverse_d59ae,0.0,0.0
MALTtexi,0.0,0.0
MALTtexi_reverse_b9839,0.0,0.0
DM_malthx_e,0.0,0.0
DM_malthx_e_reverse_a4743,0.0,0.0
MALTHXtexi,0.0,0.0
MALTHXtexi_reverse_f16e3,0.0,0.0
DM_maltpt_e,0.0,0.0
DM_maltpt_e_reverse_8cba3,0.0,0.0
MALTPTtexi,0.0,0.0
MALTPTtexi_reverse_926cf,0.0,0.0
DM_malttr_e,0.0,0.0
DM_malttr_e_reverse_e29e8,0.0,0.0
MALTTRtexi,0.0,0.0
MALTTRtexi_reverse_c76b5,0.0,0.0
DM_maltttr_e,0.0,0.0
DM_maltttr_e_reverse_0050c,0.0,0.0
MALTTTRtexi,0.0,0.0
MALTTTRtexi_reverse_03fc4,0.0,0.0
DM_man_e,0.0,0.0
DM_man_e_reverse_b5a6b,0.0,0.0
MANtex,0.0,0.0
MANtex_reverse_87c2f,0.0,0.0
DM_man6p_e,0.0,0.0
DM_man6p_e_reverse_3cf0e,0.0,0.0
MAN6Ptex,0.0,0.0
MAN6Ptex_reverse_783f8,0.0,0.0
DM_manglyc_e,0.0,0.0
DM_manglyc_e_reverse_6c6ef,0.0,0.0
MANGLYCtex,0.0,0.0
MANGLYCtex_reverse_ae4c5,0.0,0.0
DM_melib_e,-0.0,0.0
DM_melib_e_reverse_19df6,0.0,0.0
MELIBtex,0.0,0.0
MELIBtex_reverse_35489,-0.0,0.0
DM_meoh_e,1.6759958979178874e-06,1.449572017525715e-06
DM_meoh_e_reverse_c6b42,0.0,0.0
MEOHtex,0.0,0.0
MEOHtex_reverse_fb32d,1.6759958979178874e-06,1.449572017525715e-06
DM_met-D_e,-0.0,-0.0
DM_met-D_e_reverse_4cfdb,0.0,0.0
METDtex,0.0,0.0
METDtex_reverse_a7b32,0.0,0.0
DM_met-L_e,0.0,0.0
DM_met-L_e_reverse_e2c0d,0.0,0.0
METtex,0.0,0.0
METtex_reverse_3ac81,0.0,0.0
DM_metsox-R-L_e,0.0,0.0
DM_metsox-R-L_e_reverse_3f21f,0.0,0.0
METSOX2tex,0.0,0.0
METSOX2tex_reverse_27fe0,0.0,0.0
DM_metsox-S-L_e,0.0,0.0
DM_metsox-S-L_e_reverse_62746,0.0,0.0
METSOX1tex,0.0,0.0
METSOX1tex_reverse_61d34,0.0,0.0
DM_mg2_e,0.0,0.0
DM_mg2_e_reverse_1687e,0.0069159970727581625,0.005981658930319863
MG2tex,0.0069159970727581625,0.005981658930319863
MG2tex_reverse_a1983,0.0,0.0
DM_mincyc_e,-0.0,-0.0
DM_mincyc_e_reverse_7fe2c,0.0,0.0
MINCYCtex,0.0,0.0
MINCYCtex_reverse_639c8,0.0,0.0
DM_minohp_e,0.0,0.0
DM_minohp_e_reverse_bfcb7,0.0,0.0
MINOHPtexi,0.0,0.0
MINOHPtexi_reverse_afc75,0.0,0.0
DM_mmet_e,0.0,0.0
DM_mmet_e_reverse_087b0,0.0,0.0
MMETtex,0.0,0.0
MMETtex_reverse_65f54,0.0,0.0
DM_mn2_e,0.0,0.0
DM_mn2_e_reverse_7b055,0.000551402650414985,0.00047690919376596017
MNtex,0.000551402650414985,0.00047690919376596017
MNtex_reverse_711cc,0.0,0.0
DM_mnl_e,0.0,0.0
DM_mnl_e_reverse_f8f7a,0.0,0.0
MNLtex,0.0,0.0
MNLtex_reverse_b3c92,0.0,0.0
DM_mobd_e,0.0,0.0
DM_mobd_e_reverse_901bc,0.00011480571900737531,9.92956832005115e-05
MOBDtex,0.00011480571900737531,9.92956832005115e-05
MOBDtex_reverse_4fdc7,0.0,0.0
DM_mso3_e,0.0,0.0
DM_mso3_e_reverse_c21c5,0.0,0.0
MSO3tex,0.0,0.0
MSO3tex_reverse_0222e,0.0,0.0
DM_n2o_e,0.0,0.0
DM_n2o_e_reverse_61f5e,0.0,0.0
N2Otex,0.0,0.0
N2Otex_reverse_8cda9,0.0,0.0
DM_na1_e,0.0,0.0
DM_na1_e_reverse_96519,0.0,0.0
NAtex,0.0,0.0
NAtex_reverse_0181e,0.0,0.0
DM_nac_e,0.0,0.0
DM_nac_e_reverse_ac3e1,0.0,0.0
NACtex,0.0,0.0
NACtex_reverse_435b9,0.0,0.0
DM_nh4_e,0.0,0.0
DM_nh4_e_reverse_b5e31,8.804240253190368,7.614804023359087
NH4tex,8.804240253190368,7.614804023359087
NH4tex_reverse_ce04b,0.0,0.0
DM_ni2_e,0.0,0.0
DM_ni2_e_reverse_5195d,0.0002572653703303957,0.00022250930469019722
NI2tex,0.0002572653703303957,0.00022250930469019722
NI2tex_reverse_a2971,0.0,0.0
DM_nmn_e,0.0,0.0
DM_nmn_e_reverse_92590,0.0,0.0
NMNtex,0.0,0.0
NMNtex_reverse_f9178,0.0,0.0
DM_no_e,0.0,0.0
DM_no_e_reverse_2d056,0.0,0.0
NOtex,0.0,0.0
NOtex_reverse_4cf96,0.0,0.0
DM_no2_e,0.0,0.0
DM_no2_e_reverse_df2b4,0.0,0.0
NO2tex,0.0,0.0
NO2tex_reverse_fed02,0.0,0.0
DM_no3_e,0.0,0.0
DM_no3_e_reverse_347d4,0.0,0.0
NO3tex,0.0,0.0
NO3tex_reverse_b1290,0.0,0.0
DM_novbcn_e,-0.0,-0.0
DM_novbcn_e_reverse_fabb7,0.0,0.0
NOVBCNtex,0.0,0.0
NOVBCNtex_reverse_5ad93,0.0,0.0
DM_o16a4colipa_e,0.0,0.0
DM_o16a4colipa_e_reverse_345ac,0.0,0.0
DM_o2_e,0.0,0.0
DM_o2_e_reverse_e4223,14.892451848494057,17.845540390555865
O2tex,14.892451848494057,17.845540390555865
O2tex_reverse_a3b28,0.0,0.0
DM_o2s_e,-0.0,-0.0
DM_o2s_e_reverse_47801,0.0,0.0
O2Stex,0.0,0.0
O2Stex_reverse_77f73,0.0,0.0
DM_ocdca_e,0.0,0.0
DM_ocdca_e_reverse_bc8b6,0.0,0.0
OCDCAtexi,0.0,0.0
OCDCAtexi_reverse_b8f37,0.0,0.0
DM_ocdcea_e,0.0,0.0
DM_ocdcea_e_reverse_72a4a,0.0,0.0
OCDCEAtexi,0.0,0.0
OCDCEAtexi_reverse_4cd10,0.0,0.0
DM_octa_e,0.0,0.0
DM_octa_e_reverse_fd51b,0.0,0.0
OCTAtex,0.0,0.0
OCTAtex_reverse_4220a,0.0,0.0
DM_orn_e,0.0,0.0
DM_orn_e_reverse_e8e07,0.0,0.0
ORNtex,0.0,0.0
ORNtex_reverse_d3e6a,0.0,0.0
DM_orot_e,0.0,0.0
DM_orot_e_reverse_3a2e6,0.0,0.0
OROTtex,0.0,0.0
OROTtex_reverse_42ab2,0.0,0.0
DM_pacald_e,0.0,0.0
DM_pacald_e_reverse_97437,0.0,0.0
PACALDtex,0.0,0.0
PACALDtex_reverse_1dc09,0.0,0.0
DM_peamn_e,0.0,0.0
DM_peamn_e_reverse_c433e,0.0,0.0
PEAMNtex,0.0,0.0
PEAMNtex_reverse_3139a,0.0,0.0
DM_phe-L_e,0.0,0.0
DM_phe-L_e_reverse_943f9,0.0,0.0
PHEtex,0.0,0.0
PHEtex_reverse_dcc10,0.0,0.0
DM_pheme_e,0.0,0.0
DM_pheme_e_reverse_2f49a,0.0,0.0
PHEMEtiex,0.0,0.0
PHEMEtiex_reverse_f3742,0.0,0.0
DM_pi_e,0.0,0.0
DM_pi_e_reverse_f7363,0.7769464463854673,0.6716584695344485
PItex,0.7769464463854673,0.6716584695344485
PItex_reverse_05721,0.0,0.0
DM_pnto-R_e,0.0,0.0
DM_pnto-R_e_reverse_ae238,0.0,0.0
PNTOtex,0.0,0.0
PNTOtex_reverse_e5e15,0.0,0.0
DM_ppa_e,0.0,0.0
DM_ppa_e_reverse_c70df,0.0,0.0
PPAtex,0.0,0.0
PPAtex_reverse_aa50f,0.0,0.0
DM_ppal_e,0.0,0.0
DM_ppal_e_reverse_bb07e,0.0,0.0
PPALtex,0.0,0.0
PPALtex_reverse_cdcdf,0.0,0.0
DM_pppn_e,-0.0,-0.0
DM_pppn_e_reverse_5d301,0.0,0.0
PPPNtex,0.0,0.0
PPPNtex_reverse_0c5bc,-0.0,-0.0
DM_ppt_e,0.0,0.0
DM_ppt_e_reverse_4f11f,0.0,0.0
PPTtex,0.0,0.0
PPTtex_reverse_e0a66,0.0,0.0
DM_pro-L_e,0.0,0.0
DM_pro-L_e_reverse_557f0,0.0,0.0
PROtex,0.0,0.0
PROtex_reverse_71ca0,0.0,0.0
DM_progly_e,0.0,0.0
DM_progly_e_reverse_47ad3,0.0,0.0
PROGLYtex,0.0,0.0
PROGLYtex_reverse_098fe,0.0,0.0
DM_psclys_e,0.0,0.0
DM_psclys_e_reverse_b2e01,0.0,0.0
PSCLYStex,0.0,0.0
PSCLYStex_reverse_c9eff,0.0,0.0
DM_pser-L_e,0.0,0.0
DM_pser-L_e_reverse_f2859,0.0,0.0
PSERtex,0.0,0.0
PSERtex_reverse_36126,0.0,0.0
DM_ptrc_e,0.0,0.0
DM_ptrc_e_reverse_73841,0.0,0.0
PTRCtex,0.0,0.0
PTRCtex_reverse_a3bd6,0.0,0.0
DM_pydam_e,0.0,0.0
DM_pydam_e_reverse_c3c38,0.0,0.0
PYDAMtex,0.0,0.0
PYDAMtex_reverse_03aa6,0.0,0.0
DM_pydx_e,0.0,0.0
DM_pydx_e_reverse_25a91,0.0,0.0
PYDXtex,0.0,0.0
PYDXtex_reverse_1b0e1,0.0,0.0
DM_pydxn_e,0.0,0.0
DM_pydxn_e_reverse_ccf5d,0.0,0.0
PYDXNtex,0.0,0.0
PYDXNtex_reverse_c98ca,0.0,0.0
DM_pyr_e,0.0,0.0
DM_pyr_e_reverse_8be27,0.0,0.0
PYRtex,0.0,0.0
PYRtex_reverse_59eef,0.0,0.0
DM_quin_e,0.0,0.0
DM_quin_e_reverse_36482,0.0,0.0
QUIN2tex,0.0,0.0
QUIN2tex_reverse_c1717,0.0,0.0
DM_r5p_e,0.0,0.0
DM_r5p_e_reverse_ff205,0.0,0.0
R5Ptex,0.0,0.0
R5Ptex_reverse_cbfca,0.0,0.0
DM_rfamp_e,-0.0,-0.0
DM_rfamp_e_reverse_099be,0.0,0.0
RFAMPtex,0.0,0.0
RFAMPtex_reverse_202c2,0.0,0.0
DM_rib-D_e,0.0,0.0
DM_rib-D_e_reverse_0a390,0.0,0.0
RIBtex,0.0,0.0
RIBtex_reverse_42338,0.0,0.0
DM_rmn_e,0.0,0.0
DM_rmn_e_reverse_b5c61,0.0,0.0
RMNtex,0.0,0.0
RMNtex_reverse_90350,0.0,0.0
DM_sbt-D_e,0.0,0.0
DM_sbt-D_e_reverse_3a963,0.0,0.0
SBTtex,0.0,0.0
SBTtex_reverse_6aeda,0.0,0.0
DM_sel_e,0.0,0.0
DM_sel_e_reverse_81bdf,0.0,0.0
SELtex,0.0,0.0
SELtex_reverse_316ff,0.0,0.0
DM_ser-D_e,0.0,0.0
DM_ser-D_e_reverse_973ef,0.0,0.0
DSERtex,0.0,0.0
DSERtex_reverse_5ab31,0.0,0.0
DM_ser-L_e,0.0,0.0
DM_ser-L_e_reverse_11ccd,0.0,0.0
SERtex,0.0,0.0
SERtex_reverse_85c6a,0.0,0.0
DM_skm_e,0.0,0.0
DM_skm_e_reverse_8811f,0.0,0.0
SKMtex,0.0,0.0
SKMtex_reverse_af580,0.0,0.0
DM_slnt_e,0.0,0.0
DM_slnt_e_reverse_1c3a1,0.0,0.0
SLNTtex,0.0,0.0
SLNTtex_reverse_17a8f,0.0,0.0
DM_so2_e,-0.0,-0.0
DM_so2_e_reverse_fd3c2,0.0,0.0
SO2tex,0.0,0.0
SO2tex_reverse_0dea8,0.0,0.0
DM_so3_e,0.0,0.0
DM_so3_e_reverse_d97e1,0.0,0.0
SO3tex,0.0,0.0
SO3tex_reverse_94e61,0.0,0.0
DM_so4_e,0.0,0.0
DM_so4_e_reverse_642df,0.211161237172522,0.18263375284609054
SO4tex,0.211161237172522,0.18263375284609054
SO4tex_reverse_1908f,0.0,0.0
DM_spmd_e,0.0,0.0
DM_spmd_e_reverse_dcaa1,0.0,0.0
SPMDtex,0.0,0.0
SPMDtex_reverse_5a2d5,0.0,0.0
DM_succ_e,0.0,0.0
DM_succ_e_reverse_4d23b,0.0,0.0
SUCCtex,0.0,0.0
SUCCtex_reverse_9b687,0.0,0.0
DM_sucr_e,0.0,0.0
DM_sucr_e_reverse_e7a13,0.0,0.0
SUCRtex,0.0,0.0
SUCRtex_reverse_77415,0.0,0.0
DM_sulfac_e,0.0,0.0
DM_sulfac_e_reverse_e3768,0.0,0.0
SULFACtex,0.0,0.0
SULFACtex_reverse_7636a,0.0,0.0
DM_tartr-D_e,0.0,0.0
DM_tartr-D_e_reverse_b346c,0.0,0.0
TARTRDtex,0.0,0.0
TARTRDtex_reverse_2e0b9,0.0,0.0
DM_tartr-L_e,-0.0,-0.0
DM_tartr-L_e_reverse_d055e,0.0,0.0
TARTRtex,0.0,0.0
TARTRtex_reverse_41e85,-0.0,-0.0
DM_taur_e,0.0,0.0
DM_taur_e_reverse_807fc,0.0,0.0
TAURtex,0.0,0.0
TAURtex_reverse_a14b6,0.0,0.0
DM_tcynt_e,0.0,0.0
DM_tcynt_e_reverse_e8b9e,0.0,0.0
TCYNTtex,0.0,0.0
TCYNTtex_reverse_903a3,0.0,0.0
DM_thm_e,0.0,0.0
DM_thm_e_reverse_0f28c,0.0,0.0
THMtex,0.0,0.0
THMtex_reverse_1e778,0.0,0.0
DM_thr-L_e,0.0,0.0
DM_thr-L_e_reverse_56a27,0.0,0.0
THRtex,0.0,0.0
THRtex_reverse_2a874,0.0,0.0
DM_thrp_e,0.0,0.0
DM_thrp_e_reverse_39483,0.0,0.0
THRPtex,0.0,0.0
THRPtex_reverse_2f25b,0.0,0.0
DM_thym_e,0.0,0.0
DM_thym_e_reverse_7445e,0.0,0.0
THYMtex,0.0,0.0
THYMtex_reverse_1b098,0.0,0.0
DM_thymd_e,0.0,0.0
DM_thymd_e_reverse_1dae6,0.0,0.0
THMDtex,0.0,0.0
THMDtex_reverse_e82c0,0.0,0.0
DM_tma_e,0.0,0.0
DM_tma_e_reverse_19503,0.0,0.0
TMAtex,0.0,0.0
TMAtex_reverse_4c54e,0.0,0.0
DM_tmao_e,0.0,0.0
DM_tmao_e_reverse_ec589,0.0,0.0
TMAOtex,0.0,0.0
TMAOtex_reverse_4519a,0.0,0.0
DM_tre_e,0.0,0.0
DM_tre_e_reverse_cff66,0.0,0.0
TREtex,0.0,0.0
TREtex_reverse_1e6cc,0.0,0.0
DM_trp-L_e,0.0,0.0
DM_trp-L_e_reverse_dab30,0.0,0.0
TRPtex,0.0,0.0
TRPtex_reverse_e7b4f,0.0,0.0
DM_tsul_e,0.0,0.0
DM_tsul_e_reverse_1f1f2,0.0,0.0
TSULtex,0.0,0.0
TSULtex_reverse_0b131,0.0,0.0
DM_ttdca_e,0.0,0.0
DM_ttdca_e_reverse_67e7a,0.0,0.0
TTDCAtexi,0.0,0.0
TTDCAtexi_reverse_a3936,0.0,0.0
DM_ttdcea_e,0.0,0.0
DM_ttdcea_e_reverse_37274,0.0,0.0
TTDCEAtexi,0.0,0.0
TTDCEAtexi_reverse_8b32c,0.0,0.0
DM_ttrcyc_e,-0.0,-0.0
