,carbon,nitrogen,electron,sulfur,phosphorous
1143,DM_gly_e,None,None,DM_so4_e,DM_pi_e
1144,DM_glyc_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
1145,DM_glyc_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
1146,DM_glyc_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
1147,DM_glyc_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
1148,DM_glyc_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
1149,DM_glyc_e,DM_acser_e,None,DM_so4_e,DM_pi_e
1150,DM_glyc_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
1151,DM_glyc_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
1152,DM_glyc_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1153,DM_glyc_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
1154,DM_glyc_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
1155,DM_glyc_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
1156,DM_glyc_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1157,DM_glyc_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
1158,DM_glyc_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1159,DM_glyc_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
1160,DM_glyc_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1161,DM_glyc_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
1162,DM_glyc_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1163,DM_glyc_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
1164,DM_glyc_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1165,DM_glyc_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
1166,DM_glyc_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
1167,DM_glyc_e,DM_gly_e,None,DM_so4_e,DM_pi_e
1168,DM_glyc_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
1169,DM_glyc_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
1170,DM_glyc_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1171,DM_glyc_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
1172,DM_glyc_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1173,DM_glyc_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
1174,DM_glyc_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1175,DM_glyc_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
1176,DM_glyc_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1177,DM_glyc_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
1178,DM_glyc_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
1179,DM_glyc_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
1180,DM_glyc_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1181,DM_glyc_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
1182,DM_glyc_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1183,DM_glyc_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
1184,DM_glyc_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1185,DM_glyc_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
1186,DM_glyc_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1187,DM_glyc_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
1188,DM_glyc_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1189,DM_glyc_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
1190,DM_glyc_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1191,DM_glyc_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
1192,DM_glyc_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1193,DM_glyc_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
1194,DM_glyc_e,None,DM_o2_e,DM_so4_e,DM_pi_e
1195,DM_glyc_e,None,None,DM_so4_e,DM_pi_e
1196,DM_glyc-R_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
1197,DM_glyc-R_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
1198,DM_glyc-R_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
1199,DM_glyc-R_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
1200,DM_glyc-R_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
1201,DM_glyc-R_e,DM_acser_e,None,DM_so4_e,DM_pi_e
1202,DM_glyc-R_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
1203,DM_glyc-R_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
1204,DM_glyc-R_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1205,DM_glyc-R_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
1206,DM_glyc-R_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
1207,DM_glyc-R_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
1208,DM_glyc-R_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1209,DM_glyc-R_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
1210,DM_glyc-R_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1211,DM_glyc-R_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
1212,DM_glyc-R_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1213,DM_glyc-R_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
1214,DM_glyc-R_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1215,DM_glyc-R_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
1216,DM_glyc-R_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1217,DM_glyc-R_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
1218,DM_glyc-R_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
1219,DM_glyc-R_e,DM_gly_e,None,DM_so4_e,DM_pi_e
1220,DM_glyc-R_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
1221,DM_glyc-R_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
1222,DM_glyc-R_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1223,DM_glyc-R_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
1224,DM_glyc-R_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1225,DM_glyc-R_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
1226,DM_glyc-R_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1227,DM_glyc-R_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
1228,DM_glyc-R_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1229,DM_glyc-R_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
1230,DM_glyc-R_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
1231,DM_glyc-R_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
1232,DM_glyc-R_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1233,DM_glyc-R_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
1234,DM_glyc-R_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1235,DM_glyc-R_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
1236,DM_glyc-R_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1237,DM_glyc-R_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
1238,DM_glyc-R_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1239,DM_glyc-R_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
1240,DM_glyc-R_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1241,DM_glyc-R_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
1242,DM_glyc-R_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1243,DM_glyc-R_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
1244,DM_glyc-R_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1245,DM_glyc-R_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
1246,DM_glyc-R_e,None,DM_o2_e,DM_so4_e,DM_pi_e
1247,DM_glyc-R_e,None,None,DM_so4_e,DM_pi_e
1248,DM_glyclt_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
1249,DM_glyclt_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
1250,DM_glyclt_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
1251,DM_glyclt_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
1252,DM_glyclt_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
1253,DM_glyclt_e,DM_acser_e,None,DM_so4_e,DM_pi_e
1254,DM_glyclt_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
1255,DM_glyclt_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
1256,DM_glyclt_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1257,DM_glyclt_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
1258,DM_glyclt_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
1259,DM_glyclt_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
1260,DM_glyclt_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1261,DM_glyclt_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
1262,DM_glyclt_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1263,DM_glyclt_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
1264,DM_glyclt_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1265,DM_glyclt_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
1266,DM_glyclt_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1267,DM_glyclt_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
1268,DM_glyclt_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1269,DM_glyclt_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
1270,DM_glyclt_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
1271,DM_glyclt_e,DM_gly_e,None,DM_so4_e,DM_pi_e
1272,DM_glyclt_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
1273,DM_glyclt_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
1274,DM_glyclt_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1275,DM_glyclt_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
1276,DM_glyclt_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1277,DM_glyclt_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
1278,DM_glyclt_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1279,DM_glyclt_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
1280,DM_glyclt_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1281,DM_glyclt_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
1282,DM_glyclt_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
1283,DM_glyclt_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
1284,DM_glyclt_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1285,DM_glyclt_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
1286,DM_glyclt_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1287,DM_glyclt_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
1288,DM_glyclt_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1289,DM_glyclt_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
1290,DM_glyclt_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1291,DM_glyclt_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
1292,DM_glyclt_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1293,DM_glyclt_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
1294,DM_glyclt_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1295,DM_glyclt_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
1296,DM_glyclt_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1297,DM_glyclt_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
1298,DM_glyclt_e,None,DM_o2_e,DM_so4_e,DM_pi_e
1299,DM_glyclt_e,None,None,DM_so4_e,DM_pi_e
1300,DM_gthrd_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
1301,DM_gthrd_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
1302,DM_gthrd_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
1303,DM_gthrd_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
1304,DM_gthrd_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
1305,DM_gthrd_e,DM_acser_e,None,DM_so4_e,DM_pi_e
1306,DM_gthrd_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
1307,DM_gthrd_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
1308,DM_gthrd_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1309,DM_gthrd_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
1310,DM_gthrd_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
1311,DM_gthrd_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
1312,DM_gthrd_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1313,DM_gthrd_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
1314,DM_gthrd_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1315,DM_gthrd_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
1316,DM_gthrd_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1317,DM_gthrd_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
1318,DM_gthrd_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1319,DM_gthrd_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
1320,DM_gthrd_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1321,DM_gthrd_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
1322,DM_gthrd_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
1323,DM_gthrd_e,DM_gly_e,None,DM_so4_e,DM_pi_e
1324,DM_gthrd_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
1325,DM_gthrd_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
1326,DM_gthrd_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1327,DM_gthrd_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
1328,DM_gthrd_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1329,DM_gthrd_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
1330,DM_gthrd_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1331,DM_gthrd_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
1332,DM_gthrd_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1333,DM_gthrd_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
1334,DM_gthrd_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
1335,DM_gthrd_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
1336,DM_gthrd_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1337,DM_gthrd_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
1338,DM_gthrd_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1339,DM_gthrd_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
1340,DM_gthrd_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1341,DM_gthrd_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
1342,DM_gthrd_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1343,DM_gthrd_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
1344,DM_gthrd_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1345,DM_gthrd_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
1346,DM_gthrd_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1347,DM_gthrd_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
1348,DM_gthrd_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1349,DM_gthrd_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
1350,DM_gthrd_e,None,DM_o2_e,DM_so4_e,DM_pi_e
1351,DM_gthrd_e,None,None,DM_so4_e,DM_pi_e
1352,DM_his-L_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
1353,DM_his-L_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
1354,DM_his-L_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
1355,DM_his-L_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
1356,DM_his-L_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
1357,DM_his-L_e,DM_acser_e,None,DM_so4_e,DM_pi_e
1358,DM_his-L_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
1359,DM_his-L_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
1360,DM_his-L_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1361,DM_his-L_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
1362,DM_his-L_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
1363,DM_his-L_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
1364,DM_his-L_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1365,DM_his-L_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
1366,DM_his-L_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1367,DM_his-L_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
1368,DM_his-L_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1369,DM_his-L_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
1370,DM_his-L_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1371,DM_his-L_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
1372,DM_his-L_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1373,DM_his-L_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
1374,DM_his-L_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
1375,DM_his-L_e,DM_gly_e,None,DM_so4_e,DM_pi_e
1376,DM_his-L_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
1377,DM_his-L_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
1378,DM_his-L_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1379,DM_his-L_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
1380,DM_his-L_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1381,DM_his-L_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
1382,DM_his-L_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1383,DM_his-L_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
1384,DM_his-L_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1385,DM_his-L_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
1386,DM_his-L_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
1387,DM_his-L_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
1388,DM_his-L_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1389,DM_his-L_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
1390,DM_his-L_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1391,DM_his-L_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
1392,DM_his-L_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1393,DM_his-L_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
1394,DM_his-L_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1395,DM_his-L_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
1396,DM_his-L_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1397,DM_his-L_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
1398,DM_his-L_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1399,DM_his-L_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
1400,DM_his-L_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1401,DM_his-L_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
1402,DM_his-L_e,None,DM_o2_e,DM_so4_e,DM_pi_e
1403,DM_his-L_e,None,None,DM_so4_e,DM_pi_e
1404,DM_ile-L_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
1405,DM_ile-L_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
1406,DM_ile-L_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
1407,DM_ile-L_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
1408,DM_ile-L_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
1409,DM_ile-L_e,DM_acser_e,None,DM_so4_e,DM_pi_e
1410,DM_ile-L_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
1411,DM_ile-L_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
1412,DM_ile-L_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1413,DM_ile-L_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
1414,DM_ile-L_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
1415,DM_ile-L_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
1416,DM_ile-L_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1417,DM_ile-L_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
1418,DM_ile-L_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1419,DM_ile-L_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
1420,DM_ile-L_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1421,DM_ile-L_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
1422,DM_ile-L_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1423,DM_ile-L_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
1424,DM_ile-L_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1425,DM_ile-L_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
1426,DM_ile-L_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
1427,DM_ile-L_e,DM_gly_e,None,DM_so4_e,DM_pi_e
1428,DM_ile-L_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
1429,DM_ile-L_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
1430,DM_ile-L_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1431,DM_ile-L_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
1432,DM_ile-L_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1433,DM_ile-L_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
1434,DM_ile-L_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1435,DM_ile-L_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
1436,DM_ile-L_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1437,DM_ile-L_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
1438,DM_ile-L_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
1439,DM_ile-L_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
1440,DM_ile-L_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1441,DM_ile-L_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
1442,DM_ile-L_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1443,DM_ile-L_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
1444,DM_ile-L_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1445,DM_ile-L_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
1446,DM_ile-L_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1447,DM_ile-L_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
1448,DM_ile-L_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1449,DM_ile-L_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
1450,DM_ile-L_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1451,DM_ile-L_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
1452,DM_ile-L_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1453,DM_ile-L_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
1454,DM_ile-L_e,None,DM_o2_e,DM_so4_e,DM_pi_e
1455,DM_ile-L_e,None,None,DM_so4_e,DM_pi_e
1456,DM_lac-D_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
1457,DM_lac-D_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
1458,DM_lac-D_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
1459,DM_lac-D_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
1460,DM_lac-D_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
1461,DM_lac-D_e,DM_acser_e,None,DM_so4_e,DM_pi_e
1462,DM_lac-D_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
1463,DM_lac-D_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
1464,DM_lac-D_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1465,DM_lac-D_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
